x,y,p,c
0.699999999999999,0,18,2
2.8,1,18,2
2.6,0,18,2
0.699999999999999,0,18,2
3.4,1,18,2
1.1,0,18,2
3.1,1,18,2
2.9,0,18,2
3.5,0,18,2
15.2,0,18,3
21.3,1,18,3
17.6,0,18,3
22.5,0,18,3
0.199999999999999,0,18,3
8.2,0,18,3
24.4,1,18,3
20.1,1,18,3
9.6,0,18,3
20.7,0,18,3
7.5,0,18,3
26.7,1,18,3
25.6115384615385,1,18,3
19.5,1,18,3
15,1,18,3
2.582,0,18,3
0,0,18,3
0,0,18,3
0,0,18,3
0,0,18,3
0,0,18,3
0,0,18,3
0,0,18,3
0,0,18,3
0,0,18,3
0,0,18,3
1.08061224489796,0,18,3
3.3,0,18,3
3.4,0,18,3
5.1,0,18,3
0.199999999999999,0,18,3
1.9,0,18,3
3.5,0,18,3
4.8,0,18,3
12.5,0,18,4
15.5,1,18,4
10.875,0,18,4
14.1,0,18,4
16.5,1,18,4
13.3,0,18,4
14.9,1,18,4
12.9,0,18,4
14.6,1,18,4
13.9,0,18,4
14.9,0,18,4
16.3,0,18,4
5.1,0,18,4
7.95,0,18,4
17.9,1,18,4
17.2,1,18,4
15.9,0,18,4
18.9,1,18,4
18.2,1,18,4
17.6,1,18,4
15.6,0,18,4
17.7,1,18,4
14,0,18,4
15.9,0,18,4
15.8,0,18,4
15.8,0,18,4
15.8,0,18,4
15.8481132075472,0,18,4
15.9,0,18,4
16.9,1,18,4
15.9,0,18,4
16.6,0,18,4
17,1,18,4
17,1,18,4
16.3,0,18,4
16.3,0,18,4
16.9,0,18,4
16.9,0,18,4
17.4,1,18,4
4.7,1,19,1
2.99818181818182,1,19,1
6.5,1,19,1
1.7,1,19,1
2.45,1,19,1
1.05,1,19,1
1.34255319148936,1,19,1
0.600000000000001,0,19,1
1.7,1,19,1
0.5,0,19,1
0.899999999999999,1,19,1
0.399999999999999,1,19,1
1.63265306122449,1,19,1
0.100000000000001,0,19,1
0.399999999999999,1,19,1
1.15,1,19,1
0.100000000000001,0,19,1
0.699999999999999,1,19,1
0.100000000000001,0,19,1
0.699999999999999,1,19,1
0.100000000000001,0,19,1
0.699999999999999,1,19,1
0.100000000000001,1,19,1
0.100000000000001,0,19,1
0.100000000000001,0,19,1
0.100000000000001,1,19,1
0.100000000000001,1,19,1
0.949999999999999,1,19,1
0.100000000000001,0,19,1
5.9,1,19,2
3.6,1,19,2
6.9,1,19,2
2.1,1,19,2
2.9,1,19,2
1.2,0,19,2
3.782,1,19,2
1.4,0,19,2
2.2,0,19,2
4.4,1,19,2
1.6,0,19,2
2.6,1,19,2
1.8,0,19,2
2.45,1,19,2
1.9,0,19,2
2.5,1,19,2
1.9,0,19,2
2.4,1,19,2
2,0,19,2
2.4,1,19,2
1.9,1,19,2
1.9,1,19,2
1.5,0,19,2
2.2,0,19,2
1.6,1,19,2
1.2,0,19,2
1.25,0,19,2
2.6,1,19,2
1.6,0,19,2
2.5,1,19,2
15.2,1,19,3
9,1,19,3
5.3,0,19,3
10.8,1,19,3
7.1,0,19,3
11.8323529411765,1,19,3
7.8,0,19,3
9.1,1,19,3
8.4,1,19,3
7.6,1,19,3
5.9,0,19,3
6.4,0,19,3
7.8,0,19,3
9.3,1,19,3
7.6,0,19,3
8.5,0,19,3
9.7,0,19,3
14.6,1,19,3
12.9084905660377,1,19,3
11.0122448979592,0,19,3
18.1,1,19,3
16.1,1,19,3
13.7603773584906,0,19,3
23.5,1,19,3
20.7,1,19,3
1.82547169811321,0,19,3
15.1,0,19,3
24.9,1,19,3
21.9,1,19,3
1.2,0,19,3
16.8,1,19,3
3.9,0,19,3
13.4,1,19,3
12.2421568627451,0,19,3
16.3,1,19,3
4.5,0,19,3
14.6,0,19,3
17.6,1,19,3
4.4,0,19,3
16.1,1,19,3
12.5,1,19,4
9.47211538461538,1,19,4
7.72264150943396,0,19,4
14.2,1,19,4
10.4788888888889,1,19,4
8.36730769230769,0,19,4
10.35,0,19,4
20.045,1,19,4
16.9117647058824,1,19,4
14,1,19,4
9.7,0,19,4
7.4,0,19,4
11.2451923076923,0,19,4
15,1,19,4
11.3,1,19,4
7.754,0,19,4
12,1,19,4
9.88235294117647,0,19,4
10.9,1,19,4
9.46634615384616,0,19,4
11.1,0,19,4
12.3,0,19,4
14.3,0,19,4
19.3755102040816,1,19,4
17.5,1,19,4
16.0205882352941,0,19,4
19.9888888888889,1,19,4
20.0980392156863,1,19,4
16.9,1,19,4
15.7,1,19,4
14.7,0,19,4
6.05,0,19,4
17.1,1,19,4
7.3,0,19,4
15.7,1,19,4
15.1,1,19,4
14.5,1,19,4
13.9,0,19,4
8.22941176470588,0,19,4
7.7,1,20,1
4.7,1,20,1
3,1,20,1
6.5,1,20,1
2.49807692307692,1,20,1
1.3,1,20,1
0.600000000000001,1,20,1
0.699999999999999,0,20,1
2.45,1,20,1
1.5,1,20,1
0.399999999999999,0,20,1
0.399999999999999,0,20,1
0.300000000000001,0,20,1
1.01981132075472,1,20,1
0.399999999999999,0,20,1
1.05,1,20,1
0.399999999999999,0,20,1
1.05,1,20,1
0.399999999999999,0,20,1
1.05,1,20,1
0.399999999999999,0,20,1
1,1,20,1
0.399999999999999,0,20,1
1.05,1,20,1
0.399999999999999,0,20,1
1.05,1,20,1
0.399999999999999,0,20,1
1.06037735849057,1,20,1
5.9,0,20,2
8.4,1,20,2
4.33191489361702,0,20,2
7.3,0,20,2
9.37053571428572,1,20,2
5.1,0,20,2
8.68979591836735,1,20,2
7.558,1,20,2
6.65,1,20,2
3.5,0,20,2
4.5,0,20,2
6.87777777777778,1,20,2
6.65,1,20,2
5.66574074074074,0,20,2
6.7,1,20,2
6.11960784313726,0,20,2
6.85,1,20,2
6.013,1,20,2
5.55,0,20,2
6.5,1,20,2
5.704,0,20,2
6.4,0,20,2
6.8622641509434,0,20,2
7.55,1,20,2
7.13240740740741,0,20,2
8.55,0,20,2
12,1,20,2
11,1,20,2
3.39313725490196,0,20,2
8.88846153846154,0,20,2
15.2,0,20,3
21.3,0,20,3
25.0039215686275,1,20,3
19.5,1,20,3
0.199999999999999,0,20,3
8.4,0,20,3
19.8,0,20,3
9.5,0,20,3
23.1,1,20,3
20.7,1,20,3
11.4240384615385,0,20,3
17.1,0,20,3
24.2,1,20,3
18.7823529411765,0,20,3
21.8725490196078,0,20,3
25.3,0,20,3
8.4,0,20,3
29.3,1,20,3
28,1,20,3
26.7072727272727,1,20,3
25.1,1,20,3
21.7,0,20,3
21.5,0,20,3
23.8,0,20,3
27.5048076923077,0,20,3
7.4,0,20,3
10.6,0,20,3
8.8,0,20,3
11.4,0,20,3
13.2450980392157,0,20,3
12.967,0,20,3
14.2075471698113,0,20,3
15.2367346938775,0,20,3
15.3980392156863,1,20,3
11.1,0,20,3
12.53828125,0,20,3
12.5,0,20,4
15.5,0,20,4
17.2,1,20,4
10.8,0,20,4
14.5,0,20,4
16.6,0,20,4
17.9,1,20,4
15.9,0,20,4
17.6,1,20,4
16.7,0,20,4
17.6,1,20,4
16.7,0,20,4
17.2,1,20,4
17.2,1,20,4
16.6,1,20,4
16.2,0,20,4
16.7,1,20,4
16.1,0,20,4
16.9,1,20,4
16.2,1,20,4
15.8,0,20,4
16.1,0,20,4
16.2,0,20,4
17,1,20,4
16.3,0,20,4
17,1,20,4
16.3,0,20,4
16.9,1,20,4
16.3,0,20,4
16.9,1,20,4
16.3,1,20,4
16.3,0,20,4
16.3,0,20,4
16.3,0,20,4
16.3,0,20,4
17,1,20,4
16.3,0,20,4
16.3,0,20,4
16.9,0,20,4
17,1,20,4
7.7,1,21,1
4.7,1,21,1
3,1,21,1
6.5,1,21,1
1.7,1,21,1
2.48055555555556,1,21,1
1,1,21,1
1.3,1,21,1
0.600000000000001,1,21,1
0.699999999999999,1,21,1
0.699999999999999,1,21,1
0.399999999999999,1,21,1
0.399999999999999,1,21,1
0.399999999999999,1,21,1
0.399999999999999,1,21,1
0.399999999999999,1,21,1
0.399999999999999,1,21,1
0.399999999999999,1,21,1
0.399999999999999,1,21,1
0.399999999999999,1,21,1
0.399999999999999,1,21,1
0.399999999999999,1,21,1
0.399999999999999,1,21,1
0.399999999999999,1,21,1
0.399999999999999,1,21,1
0.399999999999999,1,21,1
8.31938775510204,1,21,2
7.20531914893617,1,21,2
3.4,1,21,2
12,1,21,2
11.9872549019608,1,21,2
12,1,21,2
4.8,0,21,2
4.9,1,21,2
12,1,21,2
1,0,21,2
5.8,1,21,2
2.3,0,21,2
7.5,1,21,2
6.4,1,21,2
5.4,0,21,2
6.6,1,21,2
5.3,1,21,2
4.3,1,21,2
3,0,21,2
6.8,1,21,2
4,1,21,2
2.9,1,21,2
15.2,0,21,3
21.3,1,21,3
17.6,0,21,3
18.9,1,21,3
14.0588235294118,0,21,3
9.5,0,21,3
11.1,0,21,3
12.8,0,21,3
16.4,1,21,3
15.8,0,21,3
16.6,0,21,3
14.7,0,21,3
17.5,1,21,3
16.4,0,21,3
17.5,1,21,3
16.3,0,21,3
16.2,0,21,3
17.3,0,21,3
18,1,21,3
17.4,0,21,3
18.6,0,21,3
20.5,1,21,3
19.6,0,21,3
23.2,1,21,3
21.9,0,21,3
28.2,1,21,3
26.2,1,21,3
24.2,0,21,3
2.25,0,21,3
0.0333333333333338,0,21,3
0,0,21,3
0,0,21,3
0,0,21,3
12.5,0,21,4
17.2,1,21,4
10.8,0,21,4
14.5,0,21,4
16.6,1,21,4
14.6,0,21,4
16.1,1,21,4
15.1,0,21,4
16.4,0,21,4
17.8,1,21,4
17.6183673469388,1,21,4
16.9,1,21,4
16,1,21,4
15.2,0,21,4
16.4,1,21,4
15.7,0,21,4
16.3,0,21,4
16.8,1,21,4
15.7,0,21,4
16.2,0,21,4
16.8,0,21,4
17.3,1,21,4
17,0,21,4
17.803,1,21,4
17.5,1,21,4
17.3229166666667,1,21,4
15.7,0,21,4
17,0,21,4
17.6816326530612,1,21,4
15.8,0,21,4
17.2,1,21,4
16,0,21,4
16.1,0,21,4
17,0,21,4
17.4,0,21,4
17.7,0,21,4
18.4586538461538,1,21,4
18.4438775510204,1,21,4
7.7,1,22,1
4.7,1,22,1
2.992,1,22,1
6.5,1,22,1
1.732,1,22,1
2.4688679245283,1,22,1
1,1,22,1
1.332,1,22,1
0.600000000000001,1,22,1
0.699999999999999,0,22,1
2.451,1,22,1
1.5,1,22,1
0.399999999999999,0,22,1
1.4,1,22,1
1.15,1,22,1
0.100000000000001,0,22,1
0.100000000000001,0,22,1
0.600000000000001,1,22,1
0.699999999999999,1,22,1
0.100000000000001,0,22,1
0.699999999999999,1,22,1
0.100000000000001,0,22,1
0.699999999999999,1,22,1
0.100000000000001,1,22,1
0.100000000000001,0,22,1
0.100000000000001,0,22,1
0.100000000000001,0,22,1
0.699999999999999,1,22,1
0.100000000000001,0,22,1
5.9,1,22,2
3.6,0,22,2
7.6,1,22,2
2.9,0,22,2
4.9,1,22,2
6.6,1,22,2
4.2,1,22,2
2.8,0,22,2
4.5,1,22,2
3.5,1,22,2
2.4,0,22,2
2.8,0,22,2
3.9,1,22,2
3.4,1,22,2
2.7,0,22,2
3.6,0,22,2
4.1,1,22,2
3.1,1,22,2
2.4,0,22,2
2.6,0,22,2
3.8,0,22,2
4.4,1,22,2
4.2,1,22,2
3.1,1,22,2
2.5,0,22,2
4,1,22,2
3.2,1,22,2
2.5,0,22,2
3.4,0,22,2
4,1,22,2
15.2,0,22,3
21.3,0,22,3
25,1,22,3
19.5,0,22,3
23.2,1,22,3
18.5,0,22,3
22.5,1,22,3
21.2,0,22,3
21.9,1,22,3
20.6,1,22,3
13.6676470588235,0,22,3
15.8,0,22,3
24.004,1,22,3
20.7,0,22,3
21.2,1,22,3
19.1,0,22,3
22.6,1,22,3
20.484,1,22,3
18.4423076923077,1,22,3
12.506862745098,0,22,3
14.6,1,22,3
2.9,0,22,3
6.4,0,22,3
9.7,0,22,3
13.0039215686275,0,22,3
15.8,1,22,3
6.7,0,22,3
28.3,1,22,3
11.8147058823529,0,22,3
25.6,1,22,3
15.39,1,22,3
10.3,0,22,3
26.15,1,22,3
12.862,0,22,3
13.8592592592593,0,22,3
14.8977272727273,0,22,3
23.758,1,22,3
16.4,0,22,3
17.6,0,22,3
18,0,22,3
15.6175925925926,1,22,4
10.8979591836735,0,22,4
14.1,1,22,4
10,0,22,4
14.7,1,22,4
13.2,0,22,4
15,1,22,4
13.4,0,22,4
13.8,0,22,4
14.6,0,22,4
16.4,1,22,4
15.9,1,22,4
14.2,0,22,4
15.5,1,22,4
14.2,0,22,4
15.1,0,22,4
16.3,0,22,4
8.35,0,22,4
18.4755102040816,1,22,4
17.4,1,22,4
16.6,1,22,4
16,1,22,4
15.7,0,22,4
17.4,1,22,4
13.1,1,22,4
10.4627450980392,1,22,4
4.9,0,22,4
5.4,0,22,4
7.6,0,22,4
9.66632653061225,0,22,4
10.99,1,22,4
5.1,0,22,4
20.3594339622641,1,22,4
8.65283018867925,1,22,4
4.9,0,22,4
4.9,0,22,4
20.1,1,22,4
7.5,0,22,4
19.6,1,22,4
4.7,1,23,1
3,1,23,1
6.5,1,23,1
1.7734693877551,1,23,1
2.5,1,23,1
1,1,23,1
1.3,1,23,1
0.600000000000001,1,23,1
0.699999999999999,0,23,1
2.5,1,23,1
1.5,1,23,1
0.399999999999999,0,23,1
0.399999999999999,0,23,1
0.300000000000001,1,23,1
1.6,1,23,1
1.3,1,23,1
0.100000000000001,0,23,1
0.5,1,23,1
0.100000000000001,0,23,1
0.699999999999999,1,23,1
0.800000000000001,1,23,1
0.100000000000001,0,23,1
0.699999999999999,1,23,1
0.100000000000001,0,23,1
0.699999999999999,1,23,1
0.699999999999999,1,23,1
0.100000000000001,0,23,1
0.699999999999999,1,23,1
0.100000000000001,0,23,1
5.9,0,23,2
8.4,1,23,2
4.3,0,23,2
7.225,1,23,2
3.4,0,23,2
7.95566037735849,1,23,2
6.32264150943396,0,23,2
7.75181818181818,1,23,2
6.63269230769231,1,23,2
5.60454545454546,0,23,2
6.80208333333333,1,23,2
6.01458333333333,0,23,2
6.53461538461539,1,23,2
6.05,0,23,2
6.5,1,23,2
6.01779661016949,0,23,2
6.55,0,23,2
6.52222222222222,1,23,2
6.64821428571429,1,23,2
6.601,1,23,2
6.04313725490196,0,23,2
6.50294117647059,1,23,2
6.641,0,23,2
6.52264150943396,1,23,2
6.61428571428572,1,23,2
6,1,23,2
5.91634615384615,0,23,2
5.91176470588235,1,23,2
5.6,0,23,2
5.8,0,23,2
15.2,0,23,3
21.3,0,23,3
25.04375,0,23,3
26.9509803921569,1,23,3
19.6,0,23,3
24.3,0,23,3
26.245652173913,0,23,3
27.661,1,23,3
26.1564814814815,0,23,3
27,1,23,3
27,1,23,3
26.0240384615385,0,23,3
27.0557692307692,0,23,3
27.9,1,23,3
26.9415094339623,0,23,3
28.2605769230769,1,23,3
26.8,0,23,3
26.6415094339623,0,23,3
27.9,1,23,3
26.6,0,23,3
26.6404255319149,0,23,3
27.7336538461538,1,23,3
26.7,0,23,3
27.6,0,23,3
27.8,1,23,3
27.7413461538461,0,23,3
27.9179245283019,0,23,3
28.7,0,23,3
16.6,0,23,3
19.8,0,23,3
22.3,0,23,3
21.1,0,23,3
22.6,0,23,3
23.5,1,23,3
18.9,0,23,3
21,0,23,3
22.2,0,23,3
23,0,23,3
12.5,0,23,4
15.5,0,23,4
17.2,1,23,4
10.8,0,23,4
14.5,0,23,4
16.6,0,23,4
17.95,1,23,4
15.9,0,23,4
17.65,1,23,4
16.7,0,23,4
17.6,0,23,4
18.7,1,23,4
18.4,1,23,4
16.35,0,23,4
17.3,1,23,4
17.2,1,23,4
17.2,1,23,4
16.6,1,23,4
16,0,23,4
16.2,0,23,4
17,0,23,4
17.55,0,23,4
18.5,1,23,4
18.1,1,23,4
16.2,0,23,4
17.7,0,23,4
18.4,1,23,4
18.25,0,23,4
19.15,1,23,4
18.8,1,23,4
16,0,23,4
18.3,0,23,4
19.15,1,23,4
18.8,1,23,4
16.1,0,23,4
18.45,0,23,4
19.2,1,23,4
18.9,1,23,4
16.2,0,23,4
18.7,1,23,4
7.7,1,24,1
4.7,1,24,1
2.91458333333333,1,24,1
6.5,1,24,1
1.7,1,24,1
2.4,1,24,1
1,1,24,1
1.35,1,24,1
0.600000000000001,1,24,1
0.699999999999999,1,24,1
0.699999999999999,1,24,1
0.399999999999999,0,24,1
0.899999999999999,1,24,1
0.199999999999999,0,24,1
0.100000000000001,0,24,1
0.699999999999999,1,24,1
0.100000000000001,0,24,1
0.699999999999999,1,24,1
0.100000000000001,0,24,1
0.699999999999999,1,24,1
0.100000000000001,0,24,1
0.699999999999999,1,24,1
0.100000000000001,1,24,1
0.100000000000001,1,24,1
0.199999999999999,1,24,1
0.300000000000001,0,24,1
0.100000000000001,0,24,1
0.100000000000001,0,24,1
0.100000000000001,0,24,1
0.100000000000001,0,24,1
5.9,0,24,2
8.34351851851852,0,24,2
5,1,24,2
0.0500000000000007,0,24,2
0.0500000000000007,0,24,2
0.0500000000000007,0,24,2
0.100000000000001,0,24,2
7.8,1,24,2
0.100000000000001,0,24,2
3.7,0,24,2
9.35,1,24,2
6.95,1,24,2
10.05,1,24,2
5.54673913043478,1,24,2
5.55,1,24,2
5.5,1,24,2
3.4,1,24,2
2.6,1,24,2
2.7,1,24,2
2.8,1,24,2
1.7,0,24,2
3.2,0,24,2
10.7858490566038,1,24,2
7.8,0,24,2
12,1,24,2
12,1,24,2
12.0166666666667,1,24,2
10.3877777777778,1,24,2
7.35,1,24,2
5.14666666666667,1,24,2
15.2,0,24,3
21.3011111111111,1,24,3
17.6,1,24,3
12.1,0,24,3
13.8867346938776,0,24,3
18.3,0,24,3
6.1,0,24,3
22.5,1,24,3
18.9,1,24,3
17,0,24,3
20.2,0,24,3
6.2,0,24,3
25.2,1,24,3
23.9,1,24,3
19.8,0,24,3
24.4,0,24,3
3.9,0,24,3
30,1,24,3
27.9322222222222,1,24,3
25.9340425531915,0,24,3
5.9,0,24,3
0.199999999999999,0,24,3
3.2,0,24,3
6.7,0,24,3
4.1,0,24,3
7,0,24,3
9.2,0,24,3
8.8,0,24,3
10.4,0,24,3
11.7552083333333,0,24,3
11.8011111111111,0,24,3
12.8959183673469,0,24,3
13.6553191489362,1,24,3
9.91428571428571,0,24,3
11,0,24,3
11.873,0,24,3
12.5,0,24,4
15.5,1,24,4
10.9,0,24,4
14.1,0,24,4
16.5,1,24,4
13.3,1,24,4
5,0,24,4
6.4,0,24,4
9.47333333333333,0,24,4
14,0,24,4
16.6,1,24,4
14.6,0,24,4
16.2,0,24,4
8.1,1,24,4
4.9,1,24,4
4.9,0,24,4
4.9,0,24,4
4.9,0,24,4
4.9,0,24,4
4.9,0,24,4
4.9,0,24,4
4.9,0,24,4
20.1,1,24,4
20.130612244898,1,24,4
19.269387755102,1,24,4
12.8,0,24,4
13.5255555555556,1,24,4
20.071,1,24,4
11.1,0,24,4
11.5,0,24,4
18.341,1,24,4
12.3,0,24,4
14.2,0,24,4
14.3,0,24,4
15.7,0,24,4
14.8,0,24,4
17.35,1,24,4
15.1,0,24,4
15.5,0,24,4
15.8,0,24,4
7.7,1,25,1
4.7,1,25,1
2.9875,1,25,1
6.5,1,25,1
1.76413043478261,0,25,1
3.9,1,25,1
2.2,1,25,1
1.22549019607843,1,25,1
7,1,25,1
4.8,1,25,1
1.2,0,25,1
0.800000000000001,1,25,1
5.9,1,25,1
3.9,1,25,1
1.60980392156863,0,25,1
4,1,25,1
0.5,0,25,1
0.800000000000001,0,25,1
1.4,1,25,1
0.199999999999999,0,25,1
0.300000000000001,0,25,1
2.2734693877551,1,25,1
0.600000000000001,0,25,1
2.07340425531915,1,25,1
0.800000000000001,0,25,1
1.8,1,25,1
1.24772727272727,1,25,1
0.5,0,25,1
1.8,1,25,1
1.65,1,25,1
5.85,1,25,2
3.6,0,25,2
7.63909090909091,1,25,2
2.9,0,25,2
4.94239130434783,1,25,2
6.6,1,25,2
4.2,1,25,2
2.8,0,25,2
4.5,1,25,2
3.5,0,25,2
4,1,25,2
3.3,1,25,2
2.3,1,25,2
10.936170212766,1,25,2
8.9,1,25,2
1.3,0,25,2
1.7,0,25,2
2.35,0,25,2
3,1,25,2
1.7,0,25,2
4.6,1,25,2
2.4,0,25,2
2.7,1,25,2
1.7,0,25,2
4.3,1,25,2
2.2,0,25,2
3.9,0,25,2
4.6,0,25,2
5.6,1,25,2
15.2,0,25,3
21.3,1,25,3
17.6,1,25,3
12.1693181818182,0,25,3
13.8829268292683,0,25,3
18.3,1,25,3
16.4,0,25,3
17,0,25,3
19,1,25,3
17.8,1,25,3
16.9,0,25,3
16.9,1,25,3
15.2,0,25,3
17,0,25,3
18.3,1,25,3
16.9,0,25,3
16.8,0,25,3
17.8,0,25,3
18.5,0,25,3
20.8,0,25,3
2.8,0,25,3
25.8,1,25,3
24.1,1,25,3
22.4,1,25,3
20.5,1,25,3
19.6,1,25,3
19.2,0,25,3
22.1,1,25,3
21,1,25,3
20.1,0,25,3
23,1,25,3
22.1,1,25,3
21.4,0,25,3
24.2,0,25,3
7.6,0,25,3
27.725,1,25,3
26.1517543859649,0,25,3
3.85,0,25,3
0.100000000000001,0,25,3
12.5,1,25,4
9.5,0,25,4
14.2934782608696,1,25,4
11.0457446808511,1,25,4
8.40816326530612,1,25,4
20.072,1,25,4
17.707,1,25,4
7.7,1,25,4
14.3581395348837,1,25,4
6.7,0,25,4
8.5,1,25,4
8.48369565217391,1,25,4
6.3,0,25,4
8.078125,1,25,4
6.9,0,25,4
6.6,0,25,4
7.56326530612245,1,25,4
7.25,0,25,4
7.84302325581396,0,25,4
8.50729166666667,1,25,4
8.3,1,25,4
6.65777777777778,0,25,4
7.5,0,25,4
8.20326086956522,1,25,4
7.3,0,25,4
8.02551020408163,0,25,4
8.4,1,25,4
8.347,1,25,4
7.3,1,25,4
6.8,0,25,4
8.32340425531915,0,25,4
8.75,0,25,4
9.96041666666667,1,25,4
9.60340909090909,1,25,4
6.31224489795918,0,25,4
8.93775510204082,1,25,4
8.89666666666667,0,25,4
6.1,0,25,4
9.44130434782609,1,25,4
9.25,0,25,4
4.7,1,26,1
2.98727272727273,0,26,1
9.3,0,26,1
15.2,1,26,1
15.1656862745098,0,26,1
0.199999999999999,0,26,1
0.199999999999999,0,26,1
0.199999999999999,0,26,1
0.100000000000001,0,26,1
0.100000000000001,0,26,1
5.7,0,26,1
0.199999999999999,0,26,1
0.100000000000001,0,26,1
10.7,1,26,1
8.9,0,26,1
0.199999999999999,0,26,1
12.7635416666667,1,26,1
12.7,1,26,1
12,1,26,1
8.8,1,26,1
11.7343137254902,1,26,1
7.3,0,26,1
11.9829545454545,1,26,1
8,0,26,1
11.6,1,26,1
7.6,0,26,1
8.2,0,26,1
9.8,1,26,1
7.7,0,26,1
5.9,0,26,2
8.30212765957446,1,26,2
4.3,0,26,2
7.2,1,26,2
3.4,0,26,2
7.91372549019608,1,26,2
6.3,1,26,2
5.2,0,26,2
6.80000000000001,1,26,2
5.5,0,26,2
6.31041666666667,1,26,2
5.6,0,26,2
6.2,0,26,2
6.71744186046512,1,26,2
5.92222222222222,0,26,2
6.3,0,26,2
6.7,0,26,2
7.35,0,26,2
9.25,1,26,2
8.6,0,26,2
0.100000000000001,0,26,2
11.6,1,26,2
10.35,0,26,2
0.100000000000001,0,26,2
0.100000000000001,0,26,2
11.9673913043478,1,26,2
11.5,1,26,2
10.199,0,26,2
0.100000000000001,0,26,2
11.9315217391304,1,26,2
15.2,0,26,3
21.3,0,26,3
25,1,26,3
19.5,1,26,3
0.199999999999999,0,26,3
8.4,0,26,3
19.8,0,26,3
9.5,0,26,3
23.1244897959184,1,26,3
20.7,1,26,3
11.4042553191489,0,26,3
17.1,0,26,3
24.2,1,26,3
18.8,0,26,3
21.9,1,26,3
20.7,0,26,3
23.5,0,26,3
27.7040816326531,1,26,3
26.5415094339623,1,26,3
25.4074468085106,0,26,3
11.6666666666667,0,26,3
28.8021276595745,1,26,3
27.6009090909091,1,26,3
26.4,0,26,3
4.3,0,26,3
7.9,0,26,3
10.723,0,26,3
7.7,0,26,3
10.2,0,26,3
9.2,0,26,3
11.1,0,26,3
12.5316326530612,0,26,3
12.5,0,26,3
13.5,1,26,3
8.7,0,26,3
10.3,0,26,3
12.5,0,26,4
15.5,1,26,4
10.8891304347826,0,26,4
14.1,0,26,4
16.5,1,26,4
13.3,0,26,4
14.9,0,26,4
16.3,1,26,4
15.9,1,26,4
14.8,0,26,4
15.3,0,26,4
16,1,26,4
15.1,0,26,4
